timestamp (ns),tx_act,ty_act,tz_act,qx_act,qy_act,qz_act,qw_act,tx_pend,ty_pend,tz_pend,qx_pend,qy_pend,qz_pend,qw_pend,alpha,phi,alphaD,phiD,k,u_tracking_fb,u_stabilizing_fb,u_ff,u_ilc,u_optimal,phase,alpha_optimal,alphaD_optimal,phi_optimal,phiD_optimal,N_j,relative_time
1763394250846386997,0.0913607381258669,0.0979414423054192,0.0600425931845433,0.4669341848232111,0.7604536058331868,-0.2379754150122948,-0.3834716185958404,0.2262063284063755,0.0980907149337782,0.0827690563738473,-0.3977808807685858,0.1372417482753372,0.8582538266878597,-0.2938289339070311,0.921378940141862,2.257873818741387,-2.556990428978101,-2.4694474700980074,6,-0.0077266674642453665,0.0,-0.058165971571627284,-0.0039257839206676215,-0.05424018765095966,1,0.9146027266135583,-3.673718573183098,2.270933015115193,-3.280905514900725,60,0.100048012
1763394250856234961,0.0891106613954158,0.0979197142484952,0.0629463040658336,0.4713322761491448,0.7658918647764064,-0.2305666971244952,-0.3716107306126755,0.2230585181295131,0.0979840790957233,0.0896996111455442,-0.4094579495987696,0.1404470388808462,0.8531860049751168,-0.2910196860945553,0.8901603935858062,2.2311466245320823,-3.1218546556055715,-2.6727194209304805,7,-0.008035711274476387,0.0,-0.05373181325526004,-0.004057894676426348,-0.049673918578833694,1,0.8755003197243274,-4.137784935907145,2.2355129933983227,-3.7919274527565068,60,0.109895976
1763394250866082873,0.0864864413851581,0.0980120311995462,0.0661267410366727,0.475721382714887,0.7721374285883035,-0.2220838561574816,-0.3580107794956759,0.2193044539312981,0.0979978298107094,0.0974766695028354,-0.4232080482832246,0.1454156230713122,0.8462223113908676,-0.2892352747148647,0.8546659170647697,2.198584921513637,-3.5494476521036544,-3.256170301844552,8,-0.007268044181851932,0.0,-0.049199354104315585,-0.00401637897442058,-0.045182975129895005,1,0.8320558331375664,-4.542380458131487,2.1952902260296496,-4.241628578533942,60,0.119743888
1763394250876262442,0.0836177092677747,0.0982221414359546,0.069335049082606,0.4794210311636754,0.7791050187431228,-0.2132594559109253,-0.343032431574352,0.2151670491691304,0.0981757823724753,0.1058346112572104,-0.4398145362350658,0.1510383559283903,0.8378133884831831,-0.2860407572936236,0.8165028108555463,2.1591784830958756,-3.8163106209223363,-3.940643841776126,9,-0.00646517550792931,0.0,-0.04401271810829881,-0.0032453698432199397,-0.040767348265078864,1,0.7848554095706292,-4.8892709975006685,2.1508721319856394,-4.631259348841281,60,0.129923457
1763394250886178267,0.0807063458132216,0.0996887205685545,0.0728918356178019,0.4987916519923199,0.775950448557362,-0.2009774219730673,-0.3297208897589913,0.21060057696782,0.09845866223816,0.1146512279323532,-0.45878409450219,0.1579415623421937,0.8279032130618088,-0.281332343179105,0.7776678276015949,2.113304032044529,-3.8834983253951405,-4.5874451051346465,10,-0.006217355372333769,0.0,-0.038000004196146686,-0.0015738548690700004,-0.03642614932707668,1,0.7344662086685445,-5.180466177307754,2.1028512946031066,-4.962498258503007,60,0.139839282
1763394250896187901,0.0770204947260016,0.0985787376014283,0.0759563777010641,0.4946102825788812,0.7885314005601134,-0.1972407221296652,-0.3076930227218571,0.2052757973411558,0.0985739140234766,0.1239250787834149,-0.4788419519877754,0.16471497545057,0.8165745539686031,-0.2771017136176387,0.7331959923322873,2.0645469442445603,-4.447183526930765,-4.875708779996879,11,-0.0046937162541152355,0.0,-0.03245631507970299,-0.0002987652498735741,-0.032157549829829414,1,0.6814345085147634,-5.418119557277178,2.0518020695907486,-5.237294020345753,60,0.149848916
1763394250906219551,0.0730255223892003,0.0986519060353765,0.0794644326175681,0.4994867572048071,0.795331428233485,-0.1847976273745027,-0.2895008386134057,0.1989197762288528,0.0985336795879078,0.1335524424908378,-0.4990396573405852,0.1710181590280401,0.8046529222536289,-0.2724809798733604,0.6860853320119396,2.0151282063701763,-4.711066032034772,-4.9418737874384,12,-0.0043979306579048204,0.0,-0.028222266332263282,-0.0002632162473294752,-0.027959050084933806,1,0.626284641120007,-5.604455631051546,1.9982783685970358,-5.457772955784447,60,0.159880566
1763394250916177826,0.0685255317300944,0.0986167813469046,0.0830256261190171,0.5038503691183566,0.80241108805658,-0.1720707296697563,-0.2695605967015,0.1915378019544974,0.0984192054767857,0.1433215602072967,-0.518736452344313,0.1770184218163996,0.7918457071358526,-0.2693647108241706,0.6359344573518524,1.966304004496243,-5.015087466008716,-4.882420187393333,13,-0.0038481089498716443,0.0,-0.025316360653968733,-0.0014875917343116453,-0.023828768919657087,1,0.5695186079113722,-5.741705935256084,1.9428122778779742,-5.626161346718992,60,0.169838841
1763394250926168627,0.063714167284995,0.098655636864342,0.0864892207886528,0.5082137575111385,0.8090701783983728,-0.1586752708357218,-0.2488903001887481,0.1834008329040916,0.0984286742172109,0.1529538844921853,-0.5384234885434485,0.1831930984914528,0.7787808245171355,-0.2646523436779173,0.5841661028856058,1.9165719769107616,-5.176835446624661,-4.973202758548134,14,-0.003344558000691183,0.0,-0.02285839129559016,-0.003088199499064467,-0.019770191796525692,1,0.5116162683657164,-5.8320600843516655,1.8859134115037817,-5.744717495664452,60,0.179829642
1763394250936180353,0.0582801222381888,0.0979737441395598,0.0901049437106304,0.5062793293773123,0.8170643486470652,-0.1541396926480178,-0.2287532425247353,0.1748487744010992,0.0986000334275836,0.1622407292908339,-0.5583630715700085,0.1897634930665882,0.7647179661304714,-0.259666958397382,0.5435100164399527,1.8650614476131264,-4.065608644565311,-5.151052929763522,15,-0.005895201431838896,0.0,-0.019801295096372913,-0.0039923499006306925,-0.01580894519574222,1,0.45303580528432646,-5.877666167254125,1.8280688256632003,-5.815694179827927,60,0.189841368
1763394250946216711,0.0537205370303326,0.0990660913766924,0.0925398767930639,0.5139084217648223,0.8218399323088079,-0.1332104631529547,-0.2067177597798963,0.1659958542730009,0.0988746211885569,0.1710735904571697,-0.5788839623307528,0.1956016393290624,0.7496133807353311,-0.2543877675333041,0.4818148230481833,1.8117657179406996,-6.169519339176937,-5.3295729672426795,16,-0.0008855198706941288,0.0,-0.01593870710944331,-0.0038872169020513813,-0.012051490207391928,1,0.39421345525062257,-5.8808004472038915,1.769742893852292,-5.841406983875933,60,0.199877726
1763394250956239481,0.048640963501759,0.0992322444069336,0.0951420380805647,0.516678551151917,0.8270361877694257,-0.1209351781008184,-0.1855508059726351,0.1568370823654396,0.0991971720090528,0.1794022049266402,-0.5988651561647576,0.2023943318785022,0.7339069633885773,-0.2485510576219153,0.43151032033569586,1.7578784477207137,-5.030450271248743,-5.388727021998596,17,-0.00312668760166739,0.0,-0.012209228455943888,-0.003329313640379231,-0.008879914815564657,1,0.33555902089989254,-5.844621381422694,1.7113750736518853,-5.824666682754443,60,0.209900496
